Generated using JAX MD 

108 atoms 

1 atom types 

0.00000000 14.90895000 xlo xhi 
0.00000000 14.90895000 ylo yhi 
0.00000000 8.36392095 zlo zhi 
0.00000000 0.00000000 0.00000000 xy xz yz 

Masses 

1 28.08550000 

Atoms 

1 1 0.0000000000 3.7272375000 0.3484967063
2 1 0.0000000000 1.2424125000 2.4394769438
3 1 2.4848250000 1.2424125000 1.7424835313
4 1 2.4848250000 3.7272375000 1.0454901188
5 1 0.0000000000 3.7272375000 3.1364703563
6 1 0.0000000000 1.2424125000 5.2274505938
7 1 2.4848250000 1.2424125000 4.5304571813
8 1 2.4848250000 3.7272375000 3.8334637688
9 1 0.0000000000 3.7272375000 5.9244440062
10 1 0.0000000000 1.2424125000 8.0154242437
11 1 2.4848250000 1.2424125000 7.3184308313
12 1 2.4848250000 3.7272375000 6.6214374188
13 1 0.0000000000 8.6968875000 0.3484967063
14 1 0.0000000000 6.2120625000 2.4394769438
15 1 2.4848250000 6.2120625000 1.7424835313
16 1 2.4848250000 8.6968875000 1.0454901188
17 1 0.0000000000 8.6968875000 3.1364703563
18 1 0.0000000000 6.2120625000 5.2274505938
19 1 2.4848250000 6.2120625000 4.5304571813
20 1 2.4848250000 8.6968875000 3.8334637688
21 1 0.0000000000 8.6968875000 5.9244440062
22 1 0.0000000000 6.2120625000 8.0154242437
23 1 2.4848250000 6.2120625000 7.3184308313
24 1 2.4848250000 8.6968875000 6.6214374188
25 1 0.0000000000 13.6665375000 0.3484967063
26 1 0.0000000000 11.1817125000 2.4394769438
27 1 2.4848250000 11.1817125000 1.7424835313
28 1 2.4848250000 13.6665375000 1.0454901188
29 1 0.0000000000 13.6665375000 3.1364703563
30 1 0.0000000000 11.1817125000 5.2274505938
31 1 2.4848250000 11.1817125000 4.5304571813
32 1 2.4848250000 13.6665375000 3.8334637688
33 1 0.0000000000 13.6665375000 5.9244440062
34 1 0.0000000000 11.1817125000 8.0154242437
35 1 2.4848250000 11.1817125000 7.3184308313
36 1 2.4848250000 13.6665375000 6.6214374188
37 1 4.9696500000 3.7272375000 0.3484967063
38 1 4.9696500000 1.2424125000 2.4394769438
39 1 7.4544750000 1.2424125000 1.7424835313
40 1 7.4544750000 3.7272375000 1.0454901188
41 1 4.9696500000 3.7272375000 3.1364703563
42 1 4.9696500000 1.2424125000 5.2274505938
43 1 7.4544750000 1.2424125000 4.5304571813
44 1 7.4544750000 3.7272375000 3.8334637688
45 1 4.9696500000 3.7272375000 5.9244440062
46 1 4.9696500000 1.2424125000 8.0154242437
47 1 7.4544750000 1.2424125000 7.3184308313
48 1 7.4544750000 3.7272375000 6.6214374188
49 1 4.9696500000 8.6968875000 0.3484967063
50 1 4.9696500000 6.2120625000 2.4394769438
51 1 7.4544750000 6.2120625000 1.7424835313
52 1 7.4544750000 8.6968875000 1.0454901188
53 1 4.9696500000 8.6968875000 3.1364703563
54 1 4.9696500000 6.2120625000 5.2274505938
55 1 7.4544750000 6.2120625000 4.5304571813
56 1 7.4544750000 8.6968875000 3.8334637688
57 1 4.9696500000 8.6968875000 5.9244440062
58 1 4.9696500000 6.2120625000 8.0154242437
59 1 7.4544750000 6.2120625000 7.3184308313
60 1 7.4544750000 8.6968875000 6.6214374188
61 1 4.9696500000 13.6665375000 0.3484967063
62 1 4.9696500000 11.1817125000 2.4394769438
63 1 7.4544750000 11.1817125000 1.7424835313
64 1 7.4544750000 13.6665375000 1.0454901188
65 1 4.9696500000 13.6665375000 3.1364703563
66 1 4.9696500000 11.1817125000 5.2274505938
67 1 7.4544750000 11.1817125000 4.5304571813
68 1 7.4544750000 13.6665375000 3.8334637688
69 1 4.9696500000 13.6665375000 5.9244440062
70 1 4.9696500000 11.1817125000 8.0154242437
71 1 7.4544750000 11.1817125000 7.3184308313
72 1 7.4544750000 13.6665375000 6.6214374188
73 1 9.9393000000 3.7272375000 0.3484967063
74 1 9.9393000000 1.2424125000 2.4394769438
75 1 12.4241250000 1.2424125000 1.7424835313
76 1 12.4241250000 3.7272375000 1.0454901188
77 1 9.9393000000 3.7272375000 3.1364703563
78 1 9.9393000000 1.2424125000 5.2274505938
79 1 12.4241250000 1.2424125000 4.5304571813
80 1 12.4241250000 3.7272375000 3.8334637688
81 1 9.9393000000 3.7272375000 5.9244440062
82 1 9.9393000000 1.2424125000 8.0154242437
83 1 12.4241250000 1.2424125000 7.3184308313
84 1 12.4241250000 3.7272375000 6.6214374188
85 1 9.9393000000 8.6968875000 0.3484967063
86 1 9.9393000000 6.2120625000 2.4394769438
87 1 12.4241250000 6.2120625000 1.7424835313
88 1 12.4241250000 8.6968875000 1.0454901188
89 1 9.9393000000 8.6968875000 3.1364703563
90 1 9.9393000000 6.2120625000 5.2274505938
91 1 12.4241250000 6.2120625000 4.5304571813
92 1 12.4241250000 8.6968875000 3.8334637688
93 1 9.9393000000 8.6968875000 5.9244440062
94 1 9.9393000000 6.2120625000 8.0154242437
95 1 12.4241250000 6.2120625000 7.3184308313
96 1 12.4241250000 8.6968875000 6.6214374188
97 1 9.9393000000 13.6665375000 0.3484967063
98 1 9.9393000000 11.1817125000 2.4394769438
99 1 12.4241250000 11.1817125000 1.7424835313
100 1 12.4241250000 13.6665375000 1.0454901188
101 1 9.9393000000 13.6665375000 3.1364703563
102 1 9.9393000000 11.1817125000 5.2274505938
103 1 12.4241250000 11.1817125000 4.5304571813
104 1 12.4241250000 13.6665375000 3.8334637688
105 1 9.9393000000 13.6665375000 5.9244440062
106 1 9.9393000000 11.1817125000 8.0154242437
107 1 12.4241250000 11.1817125000 7.3184308313
108 1 12.4241250000 13.6665375000 6.6214374188
