LAMMPS data file via write_data, version 29 Sep 2021, timestep = 300000

512 atoms
1 atom types

-0.024760164491771874 21.748760164492424 xlo xhi
-0.024760164491771874 21.748760164492424 ylo yhi
-0.024760164491771874 21.748760164492424 zlo zhi

Masses

1 28.0855

Atoms # atomic

404 1 6.8685834089122295 18.534676904926336 3.1123425755052043 2 -1 1
444 1 21.377741195242884 3.9978092026971703 20.73929499232544 0 0 0
421 1 4.664757251538656 19.264039335473328 3.7223410477593446 1 0 1
507 1 6.790613615580217 2.604189680142375 1.7612403259743263 2 0 0
471 1 9.960378006454146 20.342457076313252 3.37987102962525 0 0 0
358 1 7.2933942553407345 0.2432822483288578 2.0099714872477557 -2 0 -1
94 1 17.14755439979467 4.158954895095756 15.46628910573857 1 0 0
301 1 12.777692466459461 0.7144345812734777 2.0415284214569676 -1 0 0
398 1 19.22434678850881 3.359159891995916 19.529716741799838 -1 0 0
373 1 16.9378667187433 4.955314523031331 3.7064043025055584 0 1 0
87 1 19.958181385957708 3.377259037636495 0.9641457215962851 -1 1 1
213 1 3.4679987637518077 0.08507284137399296 3.6398986148810653 0 1 0
29 1 12.046726539754564 2.8719938333139816 1.091970543262455 2 0 -1
185 1 9.188285477793587 3.4984834329630243 1.2627937016108854 0 0 1
463 1 13.412053950770815 3.0366179005109513 20.67454814095658 -1 0 0
431 1 12.848170534414814 8.864036986579423 1.9177855580579986 1 1 1
351 1 15.640434995832846 4.259755654867891 20.555563527513343 -1 1 -1
262 1 21.44816539212431 3.6409771770700035 17.53801819392791 -1 3 -2
356 1 16.757266398884042 6.095145091961085 17.838800790341168 -2 0 -1
190 1 16.158561054945892 7.5858228034281225 5.160205789912671 1 -1 0
475 1 0.13577047299290615 4.523548966582497 2.0549603933680554 1 1 1
217 1 5.260827300534646 5.1915694120867935 2.6934170880943737 1 0 0
350 1 7.035767149907897 7.836054899446101 3.4096012296114906 0 -1 1
390 1 10.238517211911429 11.071641874902324 2.785919175534284 -2 0 1
68 1 14.38626005071536 10.78826929221475 19.05218561635227 0 -1 -2
216 1 14.557629528585021 9.681270469088828 3.852499527021061 -1 0 1
506 1 9.019881378947428 9.134957266013682 2.34231731935414 0 0 2
422 1 13.747419289117742 8.525365035694671 5.9974227922691234 0 -1 2
494 1 14.720537940798485 8.008361086455762 0.26252066075199293 -1 1 2
296 1 19.02758180641056 8.980830592050538 6.828024292817105 -1 0 1
318 1 17.426325042504693 8.550804815277846 1.2544692800307982 -2 0 1
271 1 3.269375008183394 9.044447461713032 0.666134065285025 0 -1 0
72 1 18.58200757811975 8.389412783087572 20.4302333376718 -1 1 0
297 1 19.689529997099427 6.039378472478716 0.0038813006291554264 -1 0 0
42 1 7.587647714277899 5.488633932387136 0.4496093281810908 0 0 1
290 1 5.6795969826389365 8.434426687917188 1.1617199337182311 -2 -1 0
321 1 12.190185793437601 13.150768094617149 0.4625526352164712 0 0 0
39 1 8.783383547323455 12.902021407747215 3.6420711350948713 0 -1 1
490 1 6.7720260259304546 13.56000089927019 20.24461282381276 0 0 1
119 1 12.382901820081136 9.203521633186723 20.113844388952522 1 1 0
124 1 14.408523265656724 12.63333723736999 20.53761928859634 0 1 0
379 1 11.907082530192007 10.84522545047978 0.32014402507942985 -1 -1 1
314 1 16.297728260932253 11.158880628690197 2.449673238478683 -1 0 0
50 1 19.054217826750012 9.682377862955104 18.658541066550974 0 0 -1
148 1 19.64544415389622 13.59632041472938 21.43945511684712 0 0 -1
391 1 4.012423499968645 11.183298649305703 1.6129077736657715 1 -2 1
181 1 5.676473448658471 8.408794630230268 19.941229180706983 1 0 1
71 1 8.644977690039044 15.251598942491087 20.545196989938262 0 2 -1
258 1 14.111853609504276 17.287472542778616 20.664257918080025 1 -1 1
279 1 6.907762079720433 15.671614693713801 0.7516566867804789 0 -1 0
387 1 17.09108215092084 11.071474119547313 0.2786739808068368 0 0 0
274 1 19.92246986017227 14.800440529362245 1.9684362042901682 -1 0 1
46 1 21.21729283418503 8.579647369793898 0.04336648877244817 -3 0 -2
443 1 1.2238984141856153 17.58299132441296 3.61303986740462 1 0 2
498 1 3.683285150195344 13.483492701776154 4.268509938463278 0 0 1
495 1 0.8005984560944469 10.285746634492384 2.172381192650971 0 -1 0
128 1 8.40604318107553 16.75013577343084 3.833808851529337 1 0 0
333 1 6.633246891036616 12.566261853548086 3.4327168060482864 0 1 1
58 1 16.990520726544986 16.759649922327448 19.705860683256333 1 -1 -1
255 1 20.918631190507057 1.3812550400702222 21.532629152573925 0 1 0
311 1 19.32572203055779 16.39953336983902 0.4461893902628405 0 -2 0
267 1 19.442230267054285 17.289835854879335 3.6990570443466573 0 -1 0
122 1 0.4990729132053391 18.242445448803338 0.8612739385985887 1 0 0
376 1 2.134938449865383 15.892444787094389 0.6027973532313965 1 0 0
175 1 2.4282748432578827 15.586809092123362 2.851361428122021 1 0 -1
270 1 5.252473840505016 15.052025719439163 2.957710987904049 1 0 -1
193 1 9.156922311848552 19.01313915804635 21.496271246107323 2 0 0
27 1 10.915370938961356 20.44612277112524 0.8737119719316536 0 0 0
416 1 9.399221636250395 16.010882768488074 1.5584419351948966 0 -1 0
64 1 13.229003041460373 17.098799815730366 2.1252595389424096 1 -1 -1
278 1 14.126495138875548 16.90555982380267 4.883450183181448 0 -1 -1
384 1 19.996162192737117 20.235982308747523 2.6877826846977295 0 1 1
264 1 20.084134540809046 1.9554677645443317 2.8840459353758967 -1 1 2
445 1 1.0189373707759752 0.7095248986229977 4.285211653681706 1 2 1
104 1 4.817139552586686 19.8552766253692 7.532736925203942 0 0 0
224 1 9.708507380855849 0.3478823261859084 6.8090525377213345 0 2 -1
260 1 10.069363510869657 1.0170567544963192 3.135243263576242 -2 0 -1
125 1 7.956215812931999 2.5858445000929877 3.6803074269323006 0 0 0
263 1 13.59815069172981 20.942337079535832 5.544135417733675 0 -2 0
74 1 17.820396277872554 20.556613314883613 2.403005788362673 1 0 -2
477 1 11.348347298520093 0.358504348228793 4.96041632858546 1 2 1
261 1 15.166193193787276 5.199418017485608 6.009116152801548 -1 0 0
394 1 18.49716104598876 0.5082135623919524 0.6129494647186133 -1 -1 1
40 1 17.848563999020648 2.6669156412419777 3.678527609404649 1 0 0
80 1 21.25747798736851 5.6137782927913795 4.882897009733116 -3 0 0
136 1 21.63655092451615 3.317745487819954 4.329660908248916 -1 0 -1
251 1 4.922049073469041 0.12749205782775225 5.638798735125456 2 2 -1
92 1 6.803736346508616 1.2677330557382556 8.077917479203265 0 2 0
478 1 4.252818729658364 2.665522472551585 6.316886145401978 1 1 1
225 1 4.604528046289209 2.311191639349998 2.7214829551687796 0 1 1
331 1 5.476685443087629 3.940878076587811 4.794491707637296 1 1 2
385 1 10.877213637048978 7.519319241629317 1.4401570140080453 -1 -1 1
192 1 10.630189259204162 5.3187951755428164 2.683948899392334 0 0 0
84 1 12.92702692142338 3.7048969431370438 3.0803381853155067 1 1 0
154 1 15.020405136399226 2.7263223844370135 2.330237245062199 2 1 1
409 1 13.103426361826743 6.106881822446614 2.7334904651198353 -1 -1 1
501 1 18.78606190866872 5.8794953359625906 5.185598394505609 0 2 1
81 1 0.9446926531104763 5.122895261134148 7.434201685851939 1 0 -1
177 1 2.2764675455775505 4.905291465742829 20.86751339785014 0 1 0
162 1 2.413127371417696 3.7988119484375105 4.309242577043802 0 0 0
367 1 2.593365515633483 6.35787225307117 8.9075422176728 0 0 0
491 1 6.513171977637832 6.859937722878714 7.498919596894835 0 0 1
67 1 12.10238888656993 6.303956145622306 11.805133774591487 1 -1 -1
451 1 12.498395575757625 6.857539412641022 4.887944932401541 -2 0 1
180 1 18.872020357564324 7.557929058563419 3.3454184096400716 0 1 0
100 1 19.941221498995787 7.42842696924152 11.149991767769658 -2 0 0
467 1 21.355478878708688 7.002506095571557 2.028961483487859 -1 1 1
382 1 0.6629695300614042 12.537269652609984 5.60572956260143 1 1 -1
56 1 2.862122190237478 5.465467840266802 1.7297475592389269 2 0 0
109 1 9.97177831590073 7.577935008216689 4.366845068654961 0 1 0
360 1 9.450381345973717 13.105871469441148 6.273488886450685 0 0 1
407 1 12.738585020343661 11.227789067992632 3.579782796176007 1 0 1
462 1 16.124790953518023 15.251248102423755 21.52246418070077 -1 -2 -1
440 1 17.416889368184364 11.739260827476635 5.483340624840576 -1 0 0
107 1 20.4567950084422 11.267789516225458 2.8299241160680038 -2 0 -1
117 1 15.30405079134178 13.288357348568711 1.872159059036549 0 1 -1
73 1 0.9232277400032926 7.524725412619861 4.5876067176706785 1 1 0
428 1 2.456307445095489 7.708754416470758 2.4301702510344514 0 0 2
383 1 1.327037722904078 10.193563237365543 4.528155535533372 1 0 2
48 1 4.484453813312715 10.98733205596821 4.310399082194036 2 1 1
403 1 20.417816089740185 14.524501605834667 7.798793083207414 -1 -1 1
493 1 6.4764512862162285 10.526664609472386 0.7798348803528288 -1 0 0
397 1 5.965878333637001 15.855460751301495 4.934234922473111 0 -1 0
51 1 6.59220895716962 11.088435818477837 5.56878401597432 1 0 1
174 1 10.79835466423643 13.902102977632595 2.4471171851044553 0 -1 0
269 1 17.21661450236398 15.8918506499285 2.0373176451124246 -1 -1 1
218 1 14.204494614712047 13.89941296172664 6.916952430499373 -1 0 0
18 1 15.520389579173894 14.603914983491336 4.907523601597758 -1 0 1
20 1 21.331962341222557 17.111475403223217 5.624494153907723 0 0 1
91 1 3.421216203123245 16.12137666358401 5.73050381448856 1 1 0
298 1 6.932341412316867 14.978555038705721 9.772751714661956 -1 0 2
3 1 7.463769126808621 16.25019178552263 7.21724490321077 -1 -1 0
473 1 16.36303086502648 17.740918366761797 4.496819011353382 0 0 1
203 1 13.782080065741829 15.082969449332019 0.23908103824972238 0 -1 -1
340 1 13.552658788169607 13.680426786152262 3.96702701045708 0 0 1
347 1 21.470416838076925 13.309664347620284 3.1627614717519217 -1 -1 1
324 1 19.434920146368846 12.48024204431483 8.217519542492191 0 0 1
111 1 1.5187724772256594 19.74732712331221 4.624470015367136 1 0 0
8 1 3.649328480312632 14.80928934544155 8.797882237511681 0 -1 -1
137 1 10.522884642721024 18.032596687093367 2.2628232443941196 0 -1 1
461 1 11.332518883481402 17.12890468992522 21.425213111816753 0 -1 1
424 1 7.208484106497898 18.992826214007415 7.332833618813719 -2 -1 1
241 1 18.067439535334785 21.13901268325614 5.068936739829859 -1 1 1
456 1 14.438684962386905 0.6716106964160752 4.101884417728736 -1 1 2
335 1 16.964127003560137 18.700812024239326 21.42750477328422 -1 0 0
138 1 20.715997664542442 19.703905877794064 5.186198972354614 0 -1 0
327 1 17.698859116427812 15.697639530236446 6.076990776587666 -1 0 1
123 1 19.474760676623752 1.291168882409232 5.407965550130852 1 0 0
295 1 1.8807612400294746 2.879830823717067 7.002020259383153 0 0 1
256 1 0.313328038929629 1.381944276325211 6.530860498084661 2 2 0
205 1 2.8597213105681063 21.648237120708345 11.964441007611622 0 -1 1
322 1 12.9410688872735 21.15923292015723 7.729084088731823 -1 -2 0
343 1 14.41662662777165 16.63078527712311 7.116607939485819 -1 -1 1
61 1 16.252666125989222 3.0350557555479982 6.623088219134095 1 0 0
460 1 14.027520328287796 0.32742819351391994 10.755460361823225 -1 0 1
483 1 16.188684482723723 1.5016811688545342 5.042498450257787 -1 2 1
488 1 17.56006166734094 1.045386625004234 8.000201796234492 1 2 0
121 1 19.67581574219198 0.47305052937501335 7.981455332382048 -1 1 0
221 1 20.511713277064956 3.533933152110522 8.399524225010998 0 2 0
434 1 8.063618544300594 3.9500427128408107 5.88189442839953 0 1 0
112 1 12.472517010130684 2.8061576275980205 5.568111934748993 0 -1 0
244 1 13.37163610590714 1.832552367717115 7.567507006072952 0 -2 0
328 1 21.400004198386164 6.928138228371662 8.747503800238766 -1 0 -1
60 1 18.272994253809763 4.604369452775491 8.423583502707134 -1 1 -2
89 1 18.77004745395717 3.8265101010283913 6.16781340567901 -1 -1 0
458 1 3.0393571707266966 13.610576363367121 6.766308965678528 1 0 0
183 1 1.8595324264402082 9.106806795968684 8.439712884423553 2 0 -1
83 1 4.513304153068657 5.201014674357771 7.382151194718297 0 0 1
31 1 4.272056843923556 5.057521078173574 10.568001462870443 0 0 -1
19 1 8.584531597122824 5.948664219298545 9.022300601904043 0 -1 0
338 1 11.572394007692479 4.861410473396834 6.0908145437758145 0 0 1
419 1 7.880732505416652 5.672592718559216 3.0092530207059425 -1 -1 2
232 1 11.196849693022658 5.441429900128843 9.534729007936793 -2 0 0
253 1 -0.0006699653844890463 8.911819249852524 6.682132711309111 1 1 0
170 1 18.15470275939827 10.746851416401132 8.396781982397805 0 -1 -1
204 1 18.8790839274478 7.005477469392519 7.869045969538838 -1 -1 -1
332 1 2.0620065138347776 10.043387230041137 10.865210879536841 0 2 1
141 1 0.7115617642220433 13.667590012652449 10.473095267966078 0 -1 0
219 1 5.512924533009312 9.140381996205573 5.561707403543084 0 1 2
288 1 2.913536185502249 7.171650762888656 6.3375031287685655 2 -1 -1
