 3.7            295.53504      3490.2909      10252.255     -2200.3443     -2200.4535    
 3.8            312.68049      3759.6439      10252.255     -2201.6163     -2200.4538    
 3.9            314.13899      3905.2875      10252.255     -2201.1686     -2200.4519    
 4              295.82996      3592.6485      10252.255     -2199.5051     -2200.4516    
 4.1            293.66956      3784.5007      10252.255     -2199.9524     -2200.4509    
 4.2            296.35649      3978.4602      10252.255     -2199.4114     -2200.4503    
 4.3            285.17979      3697.0564      10252.255     -2200.1201     -2200.4512    
 4.4            320.62203      3784.63        10252.255     -2201.6942     -2200.4534    
 4.5            287.43435      3780.039       10252.255     -2199.005      -2200.4497    
 4.6            327.76723      3565.1944      10252.255     -2202.2851     -2200.4555    
 4.7            289.64193      3706.8655      10252.255     -2199.0717     -2200.4511    
 4.8            297.68007      3607.0625      10252.255     -2200.981      -2200.4525    
 4.9            295.79679      3652.176       10252.255     -2200.9945     -2200.4526    
 5              316.79255      3823.2318      10252.255     -2201.6508     -2200.4534    
 5.1            310.25885      3509.4648      10252.255     -2200.9324     -2200.4549    
 5.2            329.1498       3749.1348      10252.255     -2203.2704     -2200.4551    
 5.3            289.69017      3467.5055      10252.255     -2200.0574     -2200.4525    
 5.4            300.04641      3719.3148      10252.255     -2199.666      -2200.4517    
 5.5            300.16022      3933.8106      10252.255     -2200.8116     -2200.4512    
 5.6            287.68843      3771.2732      10252.255     -2200.652      -2200.4514    
 5.7            296.77346      3842.8202      10252.255     -2200.0793     -2200.4505    
 5.8            302.56271      3814.4384      10252.255     -2200.2445     -2200.4513    
 5.9            290.75688      3519.9594      10252.255     -2199.1257     -2200.453     
 6              286.75788      3352.2999      10252.255     -2199.1551     -2200.4525    
 6.1            286.40252      3837.0623      10252.255     -2198.9463     -2200.4492    
 6.2            299.57473      3702.9508      10252.255     -2200.5336     -2200.4526    
 6.3            293.33977      3517.5331      10252.255     -2201.0922     -2200.4534    
 6.4            297.72404      3713.9849      10252.255     -2199.6776     -2200.4512    
 6.5            318.23802      3768.9301      10252.255     -2201.0232     -2200.4533    
 6.6            307.12901      3898.8531      10252.255     -2199.7734     -2200.4508    
 6.7            300.57455      3948.9953      10252.255     -2200.1659     -2200.4498    
 6.8            325.43691      4036.2326      10252.255     -2200.7716     -2200.4524    
 6.9            300.96705      3602.9072      10252.255     -2199.4176     -2200.4524    
 7              299.26285      3729.6626      10252.255     -2199.2043     -2200.4511    
 7.1            294.5547       3527.0344      10252.255     -2200.0063     -2200.4532    
 7.2            307.56553      3775.6532      10252.255     -2199.9894     -2200.4517    
 7.3            267.38179      3709.073       10252.255     -2199.0018     -2200.4498    
 7.4            301.93114      3799.3271      10252.255     -2200.9367     -2200.4524    
 7.5            290.30237      3639.5099      10252.255     -2200.4746     -2200.4525    
 7.6            288.11182      3550.6855      10252.255     -2201.6972     -2200.4541    
 7.7            281.55878      3345.9839      10252.255     -2200.939      -2200.4556    
 7.8            298.84532      3498.3703      10252.255     -2202.2539     -2200.4553    
 7.9            278.21853      3660.9838      10252.255     -2199.4088     -2200.4505    
 8              277.87728      3541.9988      10252.255     -2199.3345     -2200.4509    
 8.1            294.93967      3722.1018      10252.255     -2201.3771     -2200.4526    
 8.2            291.59885      3607.7571      10252.255     -2201.709      -2200.4545    
 8.3            322.20094      3922.7579      10252.255     -2202.2989     -2200.4539    
 8.4            329.02338      3963.8059      10252.255     -2202.5191     -2200.4537    
 8.5            317.03821      4037.1224      10252.255     -2199.9955     -2200.4499    
 8.6            302.52418      3746.6036      10252.255     -2198.97       -2200.4502    
 8.7            304.09082      3784.2633      10252.255     -2200.1775     -2200.4518    
 8.8            270.6057       3573.0101      10252.255     -2199.8193     -2200.4516    
 8.9            288.91449      3399.3387      10252.255     -2201.1843     -2200.4543    
 9              293.27654      3658.1936      10252.255     -2200.5169     -2200.4526    
 9.1            282.89619      3700.4722      10252.255     -2198.8411     -2200.4502    
 9.2            303.29821      3885.2771      10252.255     -2200.2952     -2200.4505    
 9.3            320.53681      4015.4845      10252.255     -2200.7967     -2200.4515    
 9.4            329.87973      4093.8787      10252.255     -2202.2698     -2200.4537    
 9.5            294.33863      3803.5295      10252.255     -2200.7901     -2200.4522    
 9.6            283.34655      3764.5733      10252.255     -2199.344      -2200.4501    
 9.7            320.31495      3712.4933      10252.255     -2201.4206     -2200.4548    
 9.8            299.4552       3723.7921      10252.255     -2200.3757     -2200.4517    
 9.9            305.05015      4045.922       10252.255     -2199.0093     -2200.4495    
 10             329.38204      4081.3197      10252.255     -2200.435      -2200.4511    
 10.1           328.31157      3957.2649      10252.255     -2199.6149     -2200.4515    
 10.2           312.25259      3762.3637      10252.255     -2199.7271     -2200.4515    
 10.3           306.61642      3860.6771      10252.255     -2198.8858     -2200.4508    
 10.4           297.35425      4007.6139      10252.255     -2198.1944     -2200.4471    
 10.5           293.42634      3647.6856      10252.255     -2200.4585     -2200.4526    
 10.6           306.13155      3805.6519      10252.255     -2200.8944     -2200.4515    
 10.7           298.18308      3693.121       10252.255     -2199.9498     -2200.4519    
 10.8           283.43682      3504.8268      10252.255     -2200.4589     -2200.453     
 10.9           269.00412      3480.2367      10252.255     -2201.2035     -2200.4533    
 11             275.40821      3545.926       10252.255     -2201.0902     -2200.4534    
 11.1           301.16951      3655.3294      10252.255     -2202.9288     -2200.4549    
 11.2           276.23197      3668.6193      10252.255     -2201.3923     -2200.4526    
 11.3           298.15334      3738.1565      10252.255     -2201.261      -2200.4532    
 11.4           288.28576      3662.0542      10252.255     -2200.6207     -2200.4528    
 11.5           316.81999      3783.6504      10252.255     -2200.8282     -2200.4529    
 11.6           306.0915       3678.3767      10252.255     -2199.7745     -2200.4521    
 11.7           290.72451      4051.1861      10252.255     -2198.8287     -2200.4474    
 11.8           278.86552      3754.8723      10252.255     -2198.9114     -2200.4497    
 11.9           301.69131      3445.2682      10252.255     -2202.3759     -2200.4561    
 12             291.27933      3660.3264      10252.255     -2201.2869     -2200.4525    
 12.1           263.92349      3541.5722      10252.255     -2198.6295     -2200.4499    
 12.2           296.51033      3716.4575      10252.255     -2200.4536     -2200.4519    
 12.3           310.42456      3791.2465      10252.255     -2201.1877     -2200.4527    
 12.4           313.43352      3660.2235      10252.255     -2201.2369     -2200.4529    
 12.5           312.92882      3915.7721      10252.255     -2200.0805     -2200.4507    
 12.6           310.54389      4107.0934      10252.255     -2199.1618     -2200.4481    
 12.7           313.74322      3740.4386      10252.255     -2199.7312     -2200.4517    
 12.8           316.41667      3837.891       10252.255     -2201.2912     -2200.4527    
 12.9           268.14925      3780.4397      10252.255     -2198.4008     -2200.4483    
 13             314.69419      3719.3487      10252.255     -2201.1913     -2200.4544    
 13.1           320.10469      3879.9033      10252.255     -2201.65       -2200.4536    
 13.2           293.68012      3829.0047      10252.255     -2199.7566     -2200.4502    
 13.3           305.88308      3921.1976      10252.255     -2200.5594     -2200.4506    
 13.4           295.74405      3842.179       10252.255     -2199.3992     -2200.4507    
 13.5           303.95144      3781.4206      10252.255     -2200.1221     -2200.4515    
 13.6           293.1006       3561.6726      10252.255     -2201.4519     -2200.4541    
 13.7           296.12583      3714.5803      10252.255     -2201.3585     -2200.4526    
 13.8           288.80302      3630.6969      10252.255     -2200.998      -2200.4523    
 13.9           301.25314      3701.7479      10252.255     -2202.1625     -2200.4539    
 14             288.87913      3687.8506      10252.255     -2200.8444     -2200.452     
 14.1           296.97361      3769.0641      10252.255     -2200.3404     -2200.4518    
 14.2           300.83817      3731.4318      10252.255     -2200.818      -2200.4528    
 14.3           280.85438      3726.5694      10252.255     -2199.6972     -2200.4508    
 14.4           294.4172       3814.3055      10252.255     -2200.111      -2200.4511    
 14.5           309.01335      3962.6376      10252.255     -2199.8436     -2200.4511    
 14.6           313.67429      3735.1461      10252.255     -2201.1709     -2200.4528    
 14.7           304.857        3812.6079      10252.255     -2200.5181     -2200.4523    
 14.8           314.10462      3885.5694      10252.255     -2200.2154     -2200.4519    
 14.9           299.26916      3965.6593      10252.255     -2200.7426     -2200.4504    
 15             300.72255      3823.2516      10252.255     -2201.0423     -2200.4522    
 15.1           281.54742      3844.3137      10252.255     -2199.1296     -2200.4494    
 15.2           284.53743      3461.9883      10252.255     -2200.7901     -2200.4536    
 15.3           288.43846      3577.7163      10252.255     -2199.5752     -2200.4515    
 15.4           290.24602      3641.2422      10252.255     -2199.6149     -2200.4509    
 15.5           287.57121      3839.0575      10252.255     -2199.6893     -2200.4492    
 15.6           322.55904      3781.7359      10252.255     -2201.7115     -2200.4543    
 15.7           295.99312      3812.4539      10252.255     -2199.9686     -2200.4507    
 15.8           293.43209      3706.9635      10252.255     -2200.8464     -2200.4517    
 15.9           308.22147      3753.9706      10252.255     -2201.1826     -2200.4525    
 16             296.95437      3716.5719      10252.255     -2200.6865     -2200.4526    
 16.1           293.04984      3791.113       10252.255     -2200.3368     -2200.4504    
 16.2           285.85664      3487.0109      10252.255     -2201.3131     -2200.4542    
 16.3           283.17813      3431.9023      10252.255     -2200.7417     -2200.4532    
 16.4           278.48877      3650.7389      10252.255     -2200.2747     -2200.4509    
 16.5           284.42017      3490.5457      10252.255     -2201.8834     -2200.454     
 16.6           280.01107      3838.5157      10252.255     -2200.5937     -2200.4508    
 16.7           293.65353      3911.9848      10252.255     -2201.2379     -2200.4506    
 16.8           300.446        3682.3717      10252.255     -2201.0656     -2200.453     
 16.9           306.22206      4023.7475      10252.255     -2200.1288     -2200.4503    
 17             296.95596      3608.808       10252.255     -2200.9207     -2200.4532    
 17.1           283.91091      3558.8302      10252.255     -2199.9848     -2200.4526    
 17.2           268.38904      3497.8386      10252.255     -2200.3765     -2200.4512    
 17.3           276.1595       3675.1831      10252.255     -2199.5625     -2200.4506    
 17.4           293.07392      3746.3342      10252.255     -2199.7828     -2200.4509    
 17.5           309.40858      4032.6334      10252.255     -2200.9836     -2200.4509    
 17.6           318.03669      3858.3396      10252.255     -2202.6516     -2200.4541    
 17.7           310.87589      3934.8598      10252.255     -2201.2161     -2200.4522    
 17.8           331.90299      4186.8307      10252.255     -2200.5626     -2200.4505    
 17.9           307.53533      3917.6127      10252.255     -2199.5373     -2200.4502    
 18             297.46649      4115.1063      10252.255     -2198.1325     -2200.4468    
 18.1           287.18969      3916.362       10252.255     -2199.3474     -2200.449     
 18.2           303.25515      3811.6287      10252.255     -2201.1547     -2200.4531    
 18.3           314.52136      3901.5004      10252.255     -2200.4618     -2200.4523    
 18.4           298.18112      3832.842       10252.255     -2199.6575     -2200.4495    
 18.5           305.0034       4129.1798      10252.255     -2199.3051     -2200.4494    
 18.6           303.96717      3993.9431      10252.255     -2198.8762     -2200.4488    
 18.7           323.07621      4145.0579      10252.255     -2200.5781     -2200.4501    
 18.8           307.9663       4036.3627      10252.255     -2199.8383     -2200.4499    
 18.9           297.13843      3772.3523      10252.255     -2200.6449     -2200.4522    
 19             298.75464      3715.5314      10252.255     -2200.25       -2200.4514    
 19.1           284.2173       3652.6074      10252.255     -2200.3953     -2200.4515    
 19.2           295.39729      3607.9194      10252.255     -2200.2394     -2200.4522    
 19.3           291.09444      3767.2247      10252.255     -2201.6719     -2200.4527    
 19.4           292.33338      3865.2924      10252.255     -2200.3017     -2200.4507    
 19.5           298.08852      3921.5442      10252.255     -2199.8302     -2200.45      
 19.6           307.90818      3768.7541      10252.255     -2201.4132     -2200.4532    
 19.7           282.81675      3710.5648      10252.255     -2199.9666     -2200.4518    
 19.8           295.48651      3846.5233      10252.255     -2200.753      -2200.4511    
 19.9           297.95077      3742.7751      10252.255     -2201.5604     -2200.453     
 20             292.95906      3716.4783      10252.255     -2200.9554     -2200.4528    
 20.1           277.6535       3610.4433      10252.255     -2201.177      -2200.4534    
 20.2           288.72259      3728.5792      10252.255     -2200.4841     -2200.4519    
 20.3           264.48814      3617.6892      10252.255     -2199.4727     -2200.4511    
 20.4           295.48522      3797.2848      10252.255     -2200.6698     -2200.4521    
 20.5           285.2152       3825.6164      10252.255     -2200.6305     -2200.451     
 20.6           291.2486       3754.376       10252.255     -2200.0772     -2200.4509    
 20.7           316.41587      3919.0584      10252.255     -2200.9971     -2200.4518    
 20.8           315.41546      3787.9029      10252.255     -2201.6912     -2200.4533    
 20.9           298.89176      3839.9612      10252.255     -2200.5882     -2200.4512    
 21             297.16941      3741.7735      10252.255     -2200.7383     -2200.4525    
 21.1           300.7549       3918.5528      10252.255     -2200.5731     -2200.4502    
 21.2           284.8504       3815.2957      10252.255     -2199.0599     -2200.4501    
 21.3           314.50413      3923.9419      10252.255     -2201.1682     -2200.4517    
 21.4           307.76714      3825.2579      10252.255     -2201.4396     -2200.453     
 21.5           281.24592      3719.9369      10252.255     -2199.8674     -2200.4516    
 21.6           311.92418      3942.974       10252.255     -2201.0682     -2200.4518    
 21.7           290.7693       3851.2207      10252.255     -2200.1243     -2200.4502    
 21.8           291.25646      3798.8481      10252.255     -2200.2745     -2200.451     
 21.9           277.99422      3840.8914      10252.255     -2199.7815     -2200.4498    
 22             279.17844      3706.3332      10252.255     -2200.2094     -2200.4509    
 22.1           307.55798      3679.3792      10252.255     -2201.8559     -2200.4545    
 22.2           302.40788      3722.8192      10252.255     -2200.6896     -2200.4521    
 22.3           289.4818       3814.233       10252.255     -2200.1675     -2200.4507    
 22.4           323.46783      4079.7688      10252.255     -2200.0917     -2200.4505    
 22.5           319.01825      4034.3604      10252.255     -2201.1466     -2200.4511    
 22.6           295.6149       3889.9743      10252.255     -2200.529      -2200.4505    
 22.7           286.94587      3856.127       10252.255     -2199.9685     -2200.4502    
 22.8           310.70879      3793.827       10252.255     -2200.1863     -2200.4512    
 22.9           304.49171      3728.8055      10252.255     -2201.0765     -2200.4536    
 23             292.84449      3645.7314      10252.255     -2201.6558     -2200.4532    
 23.1           296.24021      4060.2677      10252.255     -2200.1373     -2200.4497    
 23.2           306.91338      3955.4813      10252.255     -2200.7637     -2200.4519    
 23.3           300.67513      3988.7562      10252.255     -2199.6321     -2200.4502    
 23.4           281.58433      3827.7636      10252.255     -2199.3025     -2200.4505    
 23.5           293.84389      3976.4833      10252.255     -2198.8634     -2200.449     
 23.6           299.67983      3646.0298      10252.255     -2201.0648     -2200.4536    
 23.7           303.67947      3908.3731      10252.255     -2200.9574     -2200.451     
 23.8           287.86705      3878.4146      10252.255     -2198.4717     -2200.4485    
 23.9           311.30484      3718.3041      10252.255     -2201.2839     -2200.4537    
 24             295.66158      3981.003       10252.255     -2199.4866     -2200.4496    
 24.1           291.78037      3736.1226      10252.255     -2200.9322     -2200.4525    
 24.2           302.48894      3826.5724      10252.255     -2201.1939     -2200.4531    
 24.3           302.68492      3973.0796      10252.255     -2201.7033     -2200.4514    
 24.4           298.26497      3818.7754      10252.255     -2199.8562     -2200.4512    
 24.5           289.76724      3833.5684      10252.255     -2199.8557     -2200.4508    
 24.6           292.12081      3656.6391      10252.255     -2199.9539     -2200.4512    
 24.7           323.70919      3857.2068      10252.255     -2200.1137     -2200.4527    
 24.8           312.42691      3981.0663      10252.255     -2199.874      -2200.4503    
 24.9           299.26806      4166.5412      10252.255     -2198.9019     -2200.4482    
 25             314.35454      4030.6791      10252.255     -2200.1416     -2200.4508    
 25.1           311.44116      3984.3645      10252.255     -2200.0099     -2200.4505    
 25.2           287.93087      3765.1633      10252.255     -2201.1018     -2200.4523    
 25.3           278.57816      3776.0932      10252.255     -2199.7319     -2200.4511    
 25.4           287.01711      3667.6687      10252.255     -2200.707      -2200.4527    
 25.5           304.842        3745.8988      10252.255     -2201.0712     -2200.4525    
 25.6           273.93233      3714.5945      10252.255     -2200.275      -2200.4508    
 25.7           296.78992      3813.9689      10252.255     -2201.0769     -2200.4517    
 25.8           304.46406      3836.9163      10252.255     -2200.9984     -2200.4523    
 25.9           305.26401      3779.1752      10252.255     -2202.2939     -2200.454     
 26             291.37883      3807.0428      10252.255     -2200.4694     -2200.4511    
 26.1           310.18821      3925.1248      10252.255     -2200.7754     -2200.4519    
 26.2           300.32515      3863.6899      10252.255     -2200.0357     -2200.4507    
 26.3           306.48539      4074.2297      10252.255     -2200.645      -2200.4504    
 26.4           299.01719      3837.1244      10252.255     -2200.681      -2200.4517    
 26.5           300.93105      3934.5736      10252.255     -2199.8506     -2200.4507    
 26.6           300.79229      4029.8141      10252.255     -2199.2463     -2200.4493    
 26.7           300.76864      3971.7744      10252.255     -2199.548      -2200.4498    
 26.8           295.03926      3983.1546      10252.255     -2200.0574     -2200.4501    
 26.9           313.01964      3958.8429      10252.255     -2201.243      -2200.4531    
 27             302.82262      3779.4007      10252.255     -2200.8932     -2200.4524    
 27.1           293.53139      3954.5168      10252.255     -2199.445      -2200.4494    
 27.2           283.31435      3771.8721      10252.255     -2199.979      -2200.4503    
 27.3           313.9184       3830.6081      10252.255     -2201.3815     -2200.4527    
 27.4           290.2678       3789.7079      10252.255     -2200.3005     -2200.4508    
 27.5           313.85025      4028.4901      10252.255     -2200.4609     -2200.4513    
 27.6           313.0671       3977.739       10252.255     -2200.3086     -2200.4506    
 27.7           301.48005      3831.5119      10252.255     -2200.1294     -2200.4511    
 27.8           301.6102       3729.4543      10252.255     -2201.2765     -2200.4527    
 27.9           299.03577      3796.4237      10252.255     -2201.2298     -2200.4526    
 28             277.08641      3899.2494      10252.255     -2198.6735     -2200.4478    
 28.1           312.87938      4091.8249      10252.255     -2199.7079     -2200.4494    
 28.2           306.99841      3936.3447      10252.255     -2199.6695     -2200.4499    
 28.3           297.1239       3952.3628      10252.255     -2198.7334     -2200.4497    
 28.4           316.90231      4068.2022      10252.255     -2199.1948     -2200.4503    
 28.5           318.52369      3912.6301      10252.255     -2200.0172     -2200.4503    
 28.6           298.81201      3900.0922      10252.255     -2199.4321     -2200.4505    
 28.7           315.4231       3900.6164      10252.255     -2201.5792     -2200.4528    
 28.8           284.45912      3850.1235      10252.255     -2198.8227     -2200.4487    
 28.9           319.18197      4047.7103      10252.255     -2199.3732     -2200.4496    
 29             306.52361      3850.1913      10252.255     -2199.2476     -2200.4502    
 29.1           299.94124      3773.4661      10252.255     -2200.1222     -2200.4514    
 29.2           296.00302      3928.7933      10252.255     -2200.0261     -2200.4507    
 29.3           316.02913      3937.9967      10252.255     -2200.7743     -2200.4509    
 29.4           314.77746      3953.5118      10252.255     -2200.6134     -2200.4511    
 29.5           305.11471      3982.298       10252.255     -2200.3853     -2200.4508    
 29.6           275.78102      3786.1503      10252.255     -2199.1939     -2200.4491    
 29.7           294.355        3802.424       10252.255     -2200.5508     -2200.4516    
 29.8           309.27966      3842.8705      10252.255     -2200.9331     -2200.4527    
 29.9           313.3964       3893.1554      10252.255     -2201.2033     -2200.4521    
 30             293.80479      3873.1363      10252.255     -2199.8357     -2200.4501    
 30.1           298.62527      3832.1839      10252.255     -2200.148      -2200.4507    
 30.2           298.49547      3794.0002      10252.255     -2200.047      -2200.4517    
 30.3           301.10293      3840.324       10252.255     -2199.3661     -2200.451     
 30.4           299.50742      3885.3295      10252.255     -2199.3384     -2200.4496    
 30.5           310.89714      4118.7003      10252.255     -2199.2213     -2200.4484    
 30.6           320.66242      3984.8705      10252.255     -2200.0749     -2200.4512    
 30.7           334.45671      4064.1449      10252.255     -2200.4406     -2200.4507    
 30.8           314.36393      4000.8285      10252.255     -2199.7081     -2200.4498    
 30.9           296.48661      3984.9422      10252.255     -2199.6283     -2200.4493    
 31             293.00104      3802.5187      10252.255     -2200.7125     -2200.4517    
 31.1           311.67813      3834.9         10252.255     -2201.7276     -2200.4534    
 31.2           289.79127      3860.9466      10252.255     -2199.2916     -2200.4497    
 31.3           300.94084      3934.4749      10252.255     -2200.234      -2200.4501    
 31.4           296.56885      3819.2445      10252.255     -2199.9111     -2200.4508    
 31.5           311.12853      3918.2871      10252.255     -2200.9014     -2200.4518    
 31.6           316.01521      3931.3742      10252.255     -2199.9954     -2200.4513    
 31.7           308.68788      3946.712       10252.255     -2200.1024     -2200.4507    
 31.8           293.42609      3943.6654      10252.255     -2198.9972     -2200.4493    
 31.9           305.37273      3747.471       10252.255     -2200.9325     -2200.4525    
 32             304.88244      3926.0361      10252.255     -2199.3947     -2200.45      
 32.1           298.61125      3856.5925      10252.255     -2200.2187     -2200.4508    
 32.2           306.93679      3876.2205      10252.255     -2200.1355     -2200.4509    
 32.3           317.10349      3963.046       10252.255     -2199.6474     -2200.45      
 32.4           315.50428      4035.9478      10252.255     -2199.5092     -2200.4497    
 32.5           328.23038      3995.1857      10252.255     -2201.3773     -2200.4523    
 32.6           313.73916      4007.4597      10252.255     -2199.6348     -2200.4493    
 32.7           305.78369      4043.7484      10252.255     -2199.0259     -2200.4483    
 32.8           313.93189      3936.7291      10252.255     -2199.2573     -2200.4495    
 32.9           288.70174      3619.323       10252.255     -2199.4068     -2200.4508    
 33             280.81405      3604.3298      10252.255     -2201.1672     -2200.4523    
 33.1           278.16634      3538.1182      10252.255     -2201.6786     -2200.4529    
 33.2           281.17825      3628.0474      10252.255     -2200.0658     -2200.4516    
 33.3           311.62008      3863.9079      10252.255     -2201.2331     -2200.4523    
 33.4           302.49426      3778.6218      10252.255     -2200.4895     -2200.4521    
 33.5           285.31479      3791.7678      10252.255     -2199.7478     -2200.4496    
 33.6           285.95329      3835.2637      10252.255     -2200.1725     -2200.4507    
 33.7           311.34681      3760.5449      10252.255     -2201.7165     -2200.4533    
 33.8           280.79121      3551.2207      10252.255     -2201.1157     -2200.4527    
 33.9           281.4117       3655.188       10252.255     -2200.955      -2200.4512    
 34             284.43049      3501.8229      10252.255     -2200.4167     -2200.4528    
 34.1           293.22951      3587.0294      10252.255     -2202.2338     -2200.4542    
 34.2           292.84693      3803.3531      10252.255     -2200.1951     -2200.4503    
 34.3           300.06836      3856.9197      10252.255     -2200.5051     -2200.4509    
 34.4           302.85972      3860.072       10252.255     -2200.7951     -2200.4511    
 34.5           300.762        3620.008       10252.255     -2201.1671     -2200.453     
 34.6           280.4874       3655.2195      10252.255     -2199.973      -2200.4509    
 34.7           297.8947       3796.7537      10252.255     -2200.383      -2200.4514    
 34.8           299.66487      3840.5319      10252.255     -2199.8431     -2200.4499    
 34.9           306.29541      3917.9459      10252.255     -2200.7467     -2200.4505    
 35             303.33861      3839.5036      10252.255     -2200.7617     -2200.4519    
 35.1           305.19254      3932.1534      10252.255     -2199.8634     -2200.4502    
 35.2           308.98132      3729.2387      10252.255     -2201.2594     -2200.453     
 35.3           277.11473      3672.9621      10252.255     -2200.5968     -2200.4512    
 35.4           289.91361      3657.039       10252.255     -2201.4031     -2200.4531    
 35.5           286.89403      3607.707       10252.255     -2200.8916     -2200.4531    
 35.6           295.91537      3839.8477      10252.255     -2199.874      -2200.4501    
 35.7           294.26492      3840.31        10252.255     -2200.2262     -2200.45      
 35.8           311.51232      3849.3942      10252.255     -2200.0743     -2200.4517    
 35.9           310.90727      3873.9732      10252.255     -2200.3499     -2200.4522    
 36             308.37528      3870.8807      10252.255     -2201.2688     -2200.4512    
 36.1           280.98238      3684.5641      10252.255     -2200.33       -2200.4505    
 36.2           302.83639      3731.7583      10252.255     -2200.6849     -2200.4519    
 36.3           303.08799      3860.4914      10252.255     -2200.8664     -2200.4506    
 36.4           282.85441      3711.7021      10252.255     -2199.8613     -2200.4502    
 36.5           302.00837      3850.357       10252.255     -2201.3207     -2200.4517    
 36.6           297.00141      3784.956       10252.255     -2200.63       -2200.4522    
 36.7           302.26764      3775.8054      10252.255     -2200.5746     -2200.4521    
 36.8           288.43635      3796.0939      10252.255     -2200.1232     -2200.4509    
 36.9           309.27803      3961.8329      10252.255     -2199.1511     -2200.4484    
 37             314.88751      3910.5028      10252.255     -2199.3043     -2200.451     
 37.1           313.09643      3885.6789      10252.255     -2200.1705     -2200.4508    
 37.2           305.71095      3754.5976      10252.255     -2200.3831     -2200.4522    
 37.3           288.57873      3838.484       10252.255     -2199.1344     -2200.4497    
 37.4           299.54225      3885.5525      10252.255     -2200.5179     -2200.4501    
 37.5           283.0891       3671.1895      10252.255     -2200.9692     -2200.4521    
 37.6           300.91109      3767.084       10252.255     -2201.3252     -2200.4524    
 37.7           304.44152      3901.2652      10252.255     -2200.1227     -2200.4506    
 37.8           313.371        3702.7308      10252.255     -2200.5812     -2200.4523    
 37.9           304.98569      3804.0212      10252.255     -2199.671      -2200.4499    
 38             293.40024      3784.4839      10252.255     -2200.7091     -2200.4505    
 38.1           286.47482      3675.5485      10252.255     -2199.3135     -2200.4503    
 38.2           301.62301      3861.4203      10252.255     -2200.5595     -2200.4501    
 38.3           313.41569      3841.9301      10252.255     -2200.1138     -2200.45      
 38.4           309.81873      3725.9336      10252.255     -2199.302      -2200.4513    
 38.5           298.26406      3838.6875      10252.255     -2199.6583     -2200.4499    
 38.6           312.09733      3840.7537      10252.255     -2199.6117     -2200.45      
 38.7           308.99892      3918.7703      10252.255     -2198.9989     -2200.4487    
 38.8           312.67743      3873.1972      10252.255     -2199.547      -2200.4497    
 38.9           306.01407      3869.9622      10252.255     -2200.3824     -2200.4511    
 39             309.40278      3807.2871      10252.255     -2200.3283     -2200.4515    
 39.1           305.05052      3846.3179      10252.255     -2201.1532     -2200.4511    
 39.2           318.35392      3902.4812      10252.255     -2200.5309     -2200.4511    
 39.3           292.71643      3786.4652      10252.255     -2200.1753     -2200.4504    
